Time,RawValue,Label
0.112,281.1454206332497,contract
0.113,295.2799074126801,contract
0.114,311.94825639249126,contract
0.115,315.82568822757906,contract
0.116,303.9735778506123,contract
0.117,317.6993205851044,contract
0.118,338.87679684117666,contract
0.119,310.1054181199272,contract
0.12,294.9617012505694,contract
0.121,332.2712780357679,contract
0.122,334.59807459257047,contract
0.123,273.4221578301996,contract
0.124,280.71489198926923,contract
0.125,313.8981694729388,contract
0.126,290.8657176638632,contract
0.127,285.42901245512184,contract
0.128,294.7865252328983,contract
0.129,294.9480283888481,contract
0.13,323.7321252327838,contract
0.131,316.73388324330193,contract
0.132,283.78630972878847,contract
0.133,285.4949860259216,contract
0.134,296.4091100779354,contract
0.135,333.70728464921564,contract
0.136,339.49345197515527,contract
0.137,314.74868801531693,contract
0.138,317.6942752388817,contract
0.139,325.81478342886226,contract
0.14,313.6046240854571,contract
0.141,314.2541949968297,contract
0.142,312.96707486040157,contract
0.143,266.99536628017296,contract
0.144,282.87610898542715,contract
0.145,307.771832119283,contract
0.146,306.3035931400102,contract
0.147,325.7878147118131,contract
0.148,303.04453763131806,contract
0.149,292.0462567740474,contract
0.15,295.1100834143414,contract
0.151,282.40054836718235,contract
0.152,330.25776249662425,contract
0.153,361.2417882078699,contract
0.154,356.0237433769298,contract
0.155,273.73623863248395,contract
0.156,210.52983952890617,contract
0.157,287.027806132178,contract
0.158,337.3803556211961,contract
0.159,307.2484336909546,contract
0.16,282.6798690172934,contract
0.161,305.3927652653316,contract
0.162,350.68713311204914,contract
0.163,319.66409995912727,contract
0.164,280.81902057872446,contract
0.165,290.48611416207007,contract
0.166,288.36030241434474,contract
0.167,264.8505445918615,contract
0.168,327.8950116518006,contract
0.169,341.28363010544615,contract
0.17,285.2453930132587,contract
0.171,356.877668423513,contract
0.172,371.63733939958274,contract
0.173,309.66802009892433,contract
0.174,290.64029475313083,contract
0.175,272.48476101529747,contract
0.176,273.68018944132547,contract
0.177,284.6346895761842,contract
0.178,285.20496616065253,contract
0.179,308.64655317813686,contract
0.18,330.4548016719007,contract
0.181,307.8710753366377,contract
0.182,315.28109087946126,contract
0.183,327.4128042410628,contract
0.184,305.3799873013543,contract
0.185,294.4113807837117,contract
0.186,270.9541765395876,contract
0.187,289.5297336705513,contract
0.188,299.8202906265036,contract
0.189,295.4430368530433,contract
0.19,285.7284132085705,contract
0.191,288.20723360876,contract
0.192,373.5397350761458,contract
0.193,345.5452858139032,contract
0.194,276.77759354026546,contract
0.195,299.11785350010757,contract
0.196,296.18764668760963,contract
0.197,295.96742787929963,contract
0.198,306.8143147211581,contract
0.199,297.95691641085915,contract
0.2,301.3741278773191,contract
0.201,338.14827715099744,contract
0.202,362.89322749539537,contract
0.203,356.57511728857224,contract
0.204,248.07925153272382,contract
0.205,253.75369555374527,contract
0.206,344.4778630680341,contract
0.207,272.2451865280682,contract
0.208,283.69742363262736,contract
0.209,314.69331443013203,contract
0.21,360.5080009504434,contract
0.211,395.44860288762084,contract
0.212,281.7090836961561,contract
0.213,259.51736374451576,contract
0.214,272.5182290322516,contract
0.215,292.2475330092362,contract
0.216,271.12791954820847,contract
0.217,269.1087619872711,contract
0.218,350.1707095738697,contract
0.219,346.7029532184223,contract
0.22,322.8418345500122,contract
0.221,301.21692301369774,contract
0.222,369.0327994718368,contract
0.223,353.54871076535403,contract
0.224,267.36419430280637,contract
0.225,291.585080774766,contract
0.226,367.73112832827013,contract
0.227,420.4658556437191,contract
0.228,321.46384796244314,contract
0.229,309.0164111756789,contract
0.23,218.7341178071261,contract
0.231,165.714845326682,contract
0.232,315.25396477714554,contract
0.233,291.8355776409533,contract
0.234,298.34419605210854,contract
0.235,299.98291967476587,contract
0.236,266.5761017889612,contract
0.237,313.5721457053163,contract
0.238,311.11872327985424,contract
0.239,283.94878321782255,contract
0.24,301.90050802167076,contract
0.241,376.1898398319545,contract
0.242,269.04025632170305,contract
0.243,394.21418601460175,contract
0.244,521.8253314818367,contract
0.245,278.89668933458165,contract
0.246,227.55071845707604,contract
0.247,189.90503746328775,contract
0.248,219.32211348423922,contract
0.249,298.46188826747596,contract
0.25,271.1418154631253,contract
0.251,307.8156132772564,contract
0.252,267.31239169313517,contract
0.253,276.2514822454228,contract
0.254,328.020975153773,contract
0.255,343.5675588349104,contract
0.256,311.5406220152556,contract
0.257,345.1687298048122,contract
0.258,447.62589819849353,contract
0.259,298.88984124940436,contract
0.26,233.34422405912593,contract
0.261,399.16756678783986,contract
0.262,396.54175903046513,contract
0.263,251.46737529532132,contract
0.264,214.57800474188477,contract
0.265,266.9871880491644,contract
0.266,238.470867264215,contract
0.267,276.43929095773683,contract
0.268,351.28237730181945,contract
0.269,285.7361571133855,contract
0.27,229.66909782936688,contract
0.271,361.43983504503547,contract
0.272,480.07697011724395,contract
0.273,361.5878322499145,contract
0.274,207.7068804687226,contract
0.275,191.76878871794025,contract
0.276,268.08346709451854,contract
0.277,303.7076529067548,contract
0.278,289.00810074021996,contract
0.279,311.2517297289828,contract
0.28,339.9504080213226,contract
0.281,391.0626088583914,contract
0.282,391.80451386871715,contract
0.283,388.397729515924,contract
0.284,359.76332388236915,contract
0.285,164.51958728470163,contract
0.286,229.2861471718353,contract
0.287,390.4430861822672,contract
0.288,368.4797800172802,contract
0.289,438.7958706596346,contract
0.29,220.50004929077681,contract
0.291,86.01142230301998,contract
0.292,294.880744600526,contract
0.293,238.95177095818897,contract
0.294,270.13450819958325,contract
0.295,316.7041589862679,contract
0.296,233.46795045999917,contract
0.297,270.61642743413915,contract
0.298,238.2045340778554,contract
0.299,341.3820113507273,contract
0.3,514.5852800351491,contract
0.301,407.3647562148006,contract
0.302,324.01152453018324,contract
0.303,443.3728131831069,contract
0.304,319.59917775258054,contract
0.305,212.8838451906989,contract
0.306,312.28674485831857,contract
0.307,193.03523254525325,contract
0.308,219.38648858596207,contract
0.309,280.6052328282588,contract
0.31,264.22728531737397,contract
0.311,416.3154106036078,contract
0.312,343.28886044672004,contract
0.313,172.1230860501812,contract
0.314,307.09978946047454,contract
0.315,499.7645881994819,contract
0.316,364.0429499961327,contract
0.317,136.0978762330358,contract
0.318,155.90167178881308,contract
0.319,344.268855704596,contract
0.32,399.84454502604774,contract
0.321,296.18892927143656,contract
0.322,275.27645307682616,contract
0.323,290.50349614244493,contract
0.324,380.8714711376819,contract
0.325,367.04745850307177,contract
0.326,413.98704230464097,contract
0.327,498.62903223451394,contract
0.328,160.93738555960303,contract
0.329,178.5222639825949,contract
0.33,303.7909748864938,contract
0.331,174.0166456552632,contract
0.332,248.62075545388595,contract
0.333,284.3407908688829,contract
0.334,314.9481456569441,contract
0.335,326.86109612739136,contract
0.336,399.62634156097556,contract
0.337,380.40663050065353,contract
0.338,331.9841594255792,contract
0.339,344.7808843341571,contract
0.34,320.43291342217617,contract
0.341,535.1743788305345,contract
0.342,298.68983460292264,contract
0.343,39.6206623031304,contract
0.344,301.769866910215,contract
0.345,240.79796331651863,contract
0.346,202.90605493799782,contract
0.347,430.78310266017274,contract
0.348,437.50138061453873,contract
0.349,220.20387933788794,contract
0.35,225.95130289692332,contract
0.351,341.3876626591432,contract
0.352,241.2833644270046,contract
0.353,290.5246291215314,contract
0.354,315.5226247116867,contract
0.355,237.69094053035099,contract
0.356,277.9997224956936,contract
0.357,368.0375490655533,contract
0.358,388.06870366408435,contract
0.359,336.5989474196636,contract
0.36,322.8925695301764,contract
0.361,277.62232927930637,contract
0.362,297.2518216101699,contract
0.363,322.9241842258579,contract
0.364,299.4658936338212,contract
0.365,300.0890320539037,contract
0.366,341.3593017788809,contract
0.367,419.57788465952575,contract
0.368,279.13504091308863,contract
0.369,237.30198809260267,contract
0.37,346.17486654198325,contract
0.371,299.4433811794431,contract
0.372,266.82024010896527,contract
0.373,253.95253246328102,contract
0.374,263.4601420127933,contract
0.375,308.1421035419652,contract
0.376,315.78262963369446,contract
0.377,282.28796023081765,contract
0.378,274.9565154570877,contract
0.379,378.5274170546603,contract
0.38,364.2929919930441,contract
0.381,275.00723371353155,contract
0.382,360.2934167880277,contract
0.383,414.9030689158817,contract
0.384,241.2484319873117,contract
0.385,328.7458343255378,contract
0.386,493.1031837606383,contract
0.387,166.82781009270522,contract
0.388,153.6526599007451,contract
0.389,306.92591758721477,contract
0.39,158.2943026772289,contract
0.391,314.8847424692343,contract
0.392,352.76566529339215,contract
0.393,237.56761449419787,contract
0.394,313.66545995295667,contract
0.395,353.8767361590753,contract
0.396,361.46573908429707,contract
0.397,288.75648591645574,contract
0.398,303.52813923934707,contract
0.399,299.2626223112792,contract
0.4,275.2905319909068,contract
0.401,306.6595348505685,contract
0.402,296.3584992994731,contract
0.403,382.8598323408679,contract
0.404,288.8604158071876,contract
0.405,187.76896124113225,contract
0.406,270.2639750933256,contract
0.407,312.83500209905924,contract
0.408,444.63389426368605,contract
0.409,387.4531071613603,contract
0.41,232.75696035478757,contract
0.411,304.1397384971049,contract
0.412,331.4900672133794,contract
0.413,192.61129952956784,contract
0.414,284.7276919153572,contract
0.415,423.2324991858542,contract
0.416,252.39289325358732,contract
0.417,246.73901784195496,contract
0.418,371.3581760926257,contract
0.419,343.2058122813908,contract
0.42,292.0733821990696,contract
0.421,296.4982369439926,contract
0.422,309.88572145727477,contract
0.423,348.13985291534226,contract
0.424,485.31013956652896,contract
0.425,305.68503343428887,contract
0.426,151.01651607795685,contract
0.427,304.9962548902332,contract
0.428,297.58299901553426,contract
0.429,295.1169201627268,contract
0.43,261.9511300444612,contract
0.431,312.0950612215388,contract
0.432,350.2506013804942,contract
0.433,237.88144930498098,contract
0.434,286.350891086069,contract
0.435,360.33123388789164,contract
0.436,409.30007752834734,contract
0.437,276.83587610118786,contract
0.438,207.11652502224658,contract
0.439,343.12937334224074,contract
0.44,339.8730827576644,contract
0.441,309.77957525257176,contract
0.442,290.589780628519,contract
0.443,307.73010903028194,contract
0.444,301.8750508401156,contract
0.445,273.25641682130714,contract
0.446,295.473000970406,contract
0.447,284.506434584765,contract
0.448,330.48808792461693,contract
0.449,335.03614040751825,contract
0.45,333.19867261277454,contract
0.451,327.6884273526708,contract
0.452,369.13921620535893,contract
0.453,347.31359671763556,contract
0.454,234.63476228705056,contract
0.455,265.8456425094005,contract
0.456,259.9180917292082,contract
0.457,291.87020998211773,contract
0.458,367.1308372532426,contract
0.459,330.2603802065235,contract
0.46,300.0968565561168,contract
0.461,250.71077239097067,contract
0.462,278.35452271129805,contract
0.463,290.84578003239966,contract
0.464,309.1562832957386,contract
0.465,302.92075224235293,contract
0.466,304.6631021199652,contract
0.467,347.6157127556291,contract
0.468,293.60292449691093,contract
0.469,369.21014573825505,contract
0.47,323.16622557270654,contract
0.471,201.33145940054735,contract
0.472,325.91753061377887,contract
0.473,382.1109590982437,contract
0.474,342.3825555290292,contract
0.475,220.93463323791212,contract
0.476,204.32413316634742,contract
0.477,290.2515802873801,contract
0.478,300.46659418276204,contract
0.479,355.8128590339563,contract
0.48,338.6129098911335,contract
0.481,320.76308441978694,contract
0.482,354.9489635892668,contract
0.483,290.01734864019295,contract
0.484,287.767255452369,contract
0.485,256.1081022488983,contract
0.486,226.52967233976642,contract
0.487,314.8564025492549,contract
0.488,327.17721203785493,contract
0.489,327.75855337782485,contract
0.49,322.243427599344,contract
0.491,289.4216516152768,contract
0.492,280.98601562385795,contract
0.493,283.0743010327987,contract
0.494,357.6495092449206,contract
0.495,383.5231500256982,contract
0.496,354.7578457593382,contract
0.497,311.77152771608183,contract
0.498,298.5190980310801,contract
0.499,302.9570563497956,contract
0.5,280.3232852547067,contract
0.501,332.6780144845662,contract
0.502,383.62132758311725,contract
0.503,509.2978310491167,contract
0.504,310.19676455888833,contract
0.505,84.63477104932309,contract
0.506,387.95269418012145,contract
0.507,317.536169514491,contract
0.508,146.00958271566827,contract
0.509,280.77288504003013,contract
0.51,291.1077886265068,contract
0.511,330.50359778197634,contract
0.512,322.79841040918666,contract
0.513,311.1352663886403,contract
0.514,317.19808814226633,contract
0.515,296.2184354778532,contract
0.516,234.9420676873097,contract
0.517,293.3656463188025,contract
0.518,429.1521969513675,contract
0.519,338.6937231884682,contract
0.52,331.7791372826332,contract
0.521,368.3669374265491,contract
0.522,387.7949367034933,contract
0.523,339.37478018778876,contract
0.524,196.2956781956545,contract
0.525,250.24594907717088,contract
0.526,233.71312844517936,contract
0.527,227.117606047958,contract
0.528,295.94646547953204,contract
0.529,329.6524764549699,contract
0.53,403.3827138809146,contract
0.531,322.7248009976041,contract
0.532,299.6603654225907,contract
0.533,360.3514203985283,contract
0.534,331.3150146313863,contract
0.535,332.4578879317239,contract
0.536,340.77623462435713,contract
0.537,218.72670767905805,contract
0.538,187.87905703557644,contract
0.539,293.9854629285157,contract
0.54,321.76992064737624,contract
0.541,329.5492354844516,contract
0.542,252.5952752092379,contract
0.543,272.89311195052295,contract
0.544,367.81288503500394,contract
0.545,287.8901112091605,contract
0.546,297.45221196536545,contract
0.547,296.0248304065029,contract
0.548,276.45615997711474,contract
0.549,310.2431984418479,contract
0.55,317.30618047764494,contract
0.551,334.2377076895432,contract
0.552,301.09824212480237,contract
0.553,339.53886333411856,contract
0.554,315.34623576159936,contract
0.555,214.15522907314786,contract
0.556,328.1568505483334,contract
0.557,388.2874485815518,contract
0.558,265.0870292050851,contract
0.559,242.49098825858096,contract
0.56,314.47977216523816,contract
0.561,377.26251916768695,contract
0.562,425.26663418586554,contract
0.563,324.89173892998406,contract
0.564,316.7485979531227,contract
0.565,371.98291310638166,contract
0.566,198.35020140174962,contract
0.567,168.22697315782568,contract
0.568,289.3570791705221,contract
0.569,281.26451838379336,contract
0.57,274.7829267461916,contract
0.571,250.94080993697585,contract
0.572,280.61362334942805,contract
0.573,378.77903496678346,contract
0.574,343.7022563688227,contract
0.575,324.8432939682193,contract
0.576,416.61183607935345,contract
0.577,326.8783527976427,contract
0.578,190.40814565798854,contract
0.579,282.2332157167658,contract
0.58,359.9492949856044,contract
0.581,284.4316370341087,contract
0.582,261.5201310513968,contract
0.583,287.81825914068804,contract
0.584,358.6239467161243,contract
0.585,359.78639272945696,contract
0.586,328.54940360623607,contract
0.587,374.8037560379273,contract
0.588,313.1948792342813,contract
0.589,339.3532994112756,contract
0.59,319.30738106765136,contract
0.591,120.10508876494276,contract
0.592,274.24223464290577,contract
0.593,377.22632938562015,contract
0.594,277.0045265690966,contract
0.595,307.95212276786185,contract
0.596,333.33964255067536,contract
0.597,317.622797341819,contract
0.598,243.23675783856848,contract
0.599,250.72677007420242,contract
0.6,277.8445503612997,contract
0.601,273.5067120432345,contract
0.602,388.2524215834204,contract
0.603,365.94019123093483,contract
0.604,309.3659682446383,contract
0.605,328.9606304001753,contract
0.606,319.0017876449193,contract
0.607,304.3423332814356,contract
0.608,315.8340233218559,contract
0.609,311.946092093382,contract
0.61,300.6548288548075,contract
0.611,300.4215083748885,contract
0.612,261.7821508894222,contract
0.613,252.41932030146856,contract
0.614,267.7032103327806,contract
0.615,285.15751395202216,contract
0.616,329.9607017993876,contract
0.617,304.4912478515089,contract
0.618,339.09273575692254,contract
0.619,396.49804280030423,contract
0.62,321.72216343633175,contract
0.621,254.31361187020585,contract
0.622,271.1093332951805,contract
0.623,266.144078431679,contract
0.624,341.509358975587,contract
0.625,432.5671667758713,contract
0.626,281.83005471723465,contract
0.627,263.44700572469634,contract
0.628,423.5876748921494,contract
0.629,309.22372720213866,contract
0.63,147.56556957586417,contract
0.631,203.74674378007586,contract
0.632,344.67952022230884,contract
0.633,300.6882256327721,contract
0.634,236.75420857572723,contract
0.635,394.50194246504344,contract
0.636,343.01447953485325,contract
0.637,188.8309575985477,contract
0.638,334.3076995777427,contract
0.639,369.11842741387477,contract
0.64,295.2084505990244,contract
0.641,310.2725559668653,contract
0.642,287.0312716059098,contract
0.643,286.173699677841,contract
0.644,294.3191547391428,contract
0.645,271.6541622182507,contract
0.646,274.34305149119683,contract
0.647,357.5925979750494,contract
0.648,371.9043154449396,contract
0.649,299.96716358901494,contract
0.65,291.08759450373395,contract
0.651,290.9758710002808,contract
0.652,326.11714185571043,contract
0.653,330.2661670255198,contract
0.654,287.67240692868205,contract
0.655,296.4078568741479,contract
0.656,285.98118007685576,contract
0.657,300.7593458221232,contract
0.658,299.02701673431994,contract
0.659,305.7108526711022,contract
0.66,322.9676784407179,contract
0.661,293.0781168742273,contract
0.662,323.33115897330714,contract
0.663,265.7253700301873,contract
0.664,279.035222044873,contract
0.665,424.76776164782046,contract
0.666,420.7951818736057,contract
0.667,349.43253885145884,contract
0.668,248.17046110485583,contract
0.669,209.2070036504604,contract
0.67,304.47611333329417,contract
0.671,351.99673426457895,contract
0.672,232.90183063559002,contract
0.673,162.09732892525344,contract
0.674,310.67579188437134,contract
0.675,375.0060350368606,contract
0.676,335.27678485319836,contract
0.677,293.19915548397154,contract
0.678,225.91866295962325,contract
0.679,311.6655084500129,contract
0.68,397.19644659954554,contract
0.681,321.0737214415317,contract
0.682,325.1829829834802,contract
0.683,311.5815223810056,contract
0.684,248.4885877244938,contract
0.685,350.0938243958058,contract
0.686,437.0388407301524,contract
0.687,366.150829964131,contract
0.688,236.75571771277885,contract
0.689,196.96026633294485,contract
0.69,253.7014183053643,contract
0.691,277.2423940334287,contract
0.692,330.78237911529516,contract
0.693,345.7655819867158,contract
0.694,275.13954291512886,contract
0.695,292.12245984384725,contract
0.696,301.8531853472873,contract
0.697,331.0545463508493,contract
0.698,340.21693678233663,contract
0.699,299.0541902347712,contract
0.7,328.66067416335557,contract
0.701,316.86208904134446,contract
0.702,289.15461073444635,contract
0.703,299.70048171749806,contract
0.704,303.1334894707231,contract
0.705,302.039215143234,contract
0.706,271.1402244527092,contract
0.707,257.01722566047556,contract
0.708,329.04315267605716,contract
0.709,381.39698464263734,contract
0.71,295.49976032750544,contract
0.711,300.89099260678626,contract
0.712,341.87935637421066,contract
0.713,310.7906928881109,contract
0.714,308.09005852746634,contract
0.715,293.5109916637826,contract
0.716,308.8245200125131,contract
0.717,321.45757754866884,contract
0.718,452.29374312095683,contract
0.719,375.3753365602198,contract
0.72,135.65831246407026,contract
0.721,236.2699722821925,contract
0.722,259.8285670005723,contract
0.723,262.76345293818474,contract
0.724,345.5565330899822,contract
0.725,292.13613193598644,contract
0.726,325.2429287715161,contract
0.727,337.5381124339058,contract
0.728,311.3297722596557,contract
0.729,332.61532704322485,contract
0.73,389.22999226910576,contract
0.731,324.11246722530564,contract
0.732,221.30943535511125,contract
0.733,321.92506071210727,contract
0.734,339.37867173681985,contract
0.735,289.718118964544,contract
0.736,272.47463022109525,contract
0.737,273.77223832684734,contract
0.738,306.8884435530509,contract
0.739,287.83517221942526,contract
0.74,315.0542023840393,contract
0.741,310.99101485559004,contract
0.742,306.6858935165832,contract
0.743,318.56159489498884,contract
0.744,314.6567259763607,contract
0.745,321.18190357986606,contract
0.746,298.66021785758926,contract
0.747,294.16322177369466,contract
0.748,313.6337874850613,contract
0.749,347.40139928815,contract
0.75,305.5869168060978,contract
0.751,312.4386738197651,contract
0.752,349.8724377286852,contract
0.753,264.6997447983793,contract
0.754,241.90752166725375,contract
0.755,302.59796426667975,contract
0.756,326.8274885080169,contract
0.757,296.0992336671715,contract
0.758,318.87014224458926,contract
0.759,336.55438146373314,contract
0.76,317.58753629004724,contract
0.761,325.2638270032071,contract
0.762,319.8151764489935,contract
0.763,294.69274538824186,contract
0.764,240.1825115700548,contract
0.765,294.7693507103815,contract
0.766,305.4703443402557,contract
0.767,229.70168419401807,contract
0.768,294.30116468189345,contract
0.769,423.797189538051,contract
0.77,509.7873899565306,contract
0.771,289.261375409644,contract
0.772,138.3180078485193,contract
0.773,287.9178677137392,contract
0.774,273.32798036126155,contract
0.775,257.71720649258356,contract
0.776,306.5256995158376,contract
0.777,306.2021819693008,contract
0.778,305.7901288510991,contract
0.779,315.3254451159509,contract
0.78,307.436713653337,contract
0.781,299.8245849793088,contract
0.782,342.66908253824465,contract
0.783,299.34313359484736,contract
0.784,258.5725194065401,contract
0.785,336.85845048048486,contract
0.786,418.32474727385085,contract
0.787,343.7245864275538,contract
0.788,209.54884202132453,contract
0.789,275.10366198363226,contract
0.79,367.16872190853377,contract
0.791,330.8103591816522,contract
0.792,289.4431481198763,contract
0.793,305.1550395587312,contract
0.794,323.0060548451626,contract
0.795,307.38233560795373,contract
0.796,303.8759526702444,contract
0.797,301.67595110259646,contract
0.798,306.5152358515469,contract
0.799,296.4025476228347,contract
0.8,294.0022492308723,contract
0.801,295.2839497259825,contract
0.802,266.0566701660363,contract
0.803,272.9157190647645,contract
0.804,308.52561093733135,contract
0.805,342.0843599932647,contract
0.806,373.3284033870459,contract
0.807,405.2025873143675,contract
0.808,321.13284535841973,contract
0.809,252.13501579926842,contract
0.81,298.32409347429854,contract
0.811,304.93165469869217,contract
0.812,298.2351940621912,contract
0.813,264.58260999490454,contract
0.814,279.71277584310366,contract
0.815,293.5549088078296,contract
0.816,285.3286064261398,contract
0.817,296.0996595511952,contract
0.818,285.1218536726393,contract
0.819,289.3018573519296,contract
0.82,292.9357259130687,contract
0.821,341.62369807098946,contract
0.822,377.4110199167498,contract
0.823,342.6638913494784,contract
0.824,331.36962171910824,contract
0.825,317.10532307138067,contract
0.826,310.2567151098439,contract
0.827,296.0286886244794,contract
0.828,286.910635873973,contract
0.829,290.1629027747082,contract
0.83,344.4408937942277,contract
0.831,343.4863681786998,contract
0.832,232.3856444795296,contract
0.833,266.48307667029985,contract
0.834,303.2466773807825,contract
0.835,292.9450820922124,contract
0.836,317.6973430791613,contract
0.837,311.0046315647776,contract
0.838,313.8878905695716,contract
0.839,310.3027064439162,contract
0.84,297.8403346163336,contract
0.841,307.35682437038656,contract
0.842,301.04158200241477,contract
0.843,258.327535864324,contract
0.844,273.388875028989,contract
0.845,363.3059881688445,contract
0.846,339.5753545913967,contract
0.847,325.78047024291027,contract
0.848,302.9832215625535,contract
0.849,245.37207620627098,contract
0.85,283.7501183364262,contract
0.851,304.1745329029556,contract
0.852,395.14381101829224,contract
0.853,395.8738302915927,contract
0.854,284.4370916812635,contract
0.855,328.6826600223627,contract
0.856,292.4272202487615,contract
0.857,236.55946215210568,contract
0.858,261.6778120861533,contract
0.859,270.7138712431044,contract
0.86,326.00617599573974,contract
0.861,326.6456005544937,contract
0.862,314.8052223241497,contract
0.863,313.37556112550527,contract
0.864,293.9923105418911,contract
0.865,286.89388559905655,contract
0.866,298.86390119841184,contract
0.867,325.00199757251687,contract
0.868,330.35326622325834,contract
0.869,333.80563555831924,contract
0.87,309.4858977401222,contract
0.871,307.9468248441375,contract
0.872,316.2724486426527,contract
0.873,302.8414609554998,contract
0.874,317.88690388428154,contract
0.875,297.42904030503456,contract
0.876,270.8592246462646,contract
0.877,282.4282432085742,contract
0.878,289.58460888337623,contract
0.879,309.3397805039258,contract
0.88,351.1165223367043,contract
0.881,309.6580894370485,contract
0.882,274.1789912464447,contract
0.883,349.2998773196326,contract
0.884,388.71418967247183,contract
0.885,295.1245063689377,contract
0.886,256.77095659906144,contract
0.887,321.26275307689565,contract
0.888,265.40274676332564,contract
0.889,250.09576248444137,contract
0.89,355.078995835592,contract
0.891,297.0054541304683,contract
0.892,283.6947266815944,contract
0.893,354.128844428213,contract
0.894,323.9852938342193,contract
0.895,313.41817502166964,contract
0.896,323.29005564607456,contract
0.897,342.0080128914921,contract
0.898,281.935942788649,contract
0.899,252.38133678637053,contract
0.9,317.88975765281106,contract
0.901,304.4154844484576,contract
0.902,272.1668581037113,contract
0.903,315.9827883800969,contract
0.904,372.4775940633059,contract
0.905,303.9350417931359,contract
0.906,240.29602162907702,contract
0.907,281.92414181858055,contract
0.908,309.07604704496407,contract
0.909,326.2625878527821,contract
0.91,366.26391393816607,contract
0.911,363.4153679640506,contract
0.912,231.69205450925637,contract
0.913,180.8372548906613,contract
0.914,295.8273712078077,contract
0.915,371.5798177770698,contract
0.916,357.7923135432711,contract
0.917,279.2765303202049,contract
0.918,296.3549375089726,contract
0.919,330.97897069453063,contract
0.92,298.8667882703217,contract
0.921,307.15668643752645,contract
0.922,262.72977792644224,contract
0.923,262.31473799530124,contract
0.924,320.09225464871275,contract
0.925,356.1994199565969,contract
0.926,324.61769576720843,contract
0.927,280.58495715961124,contract
0.928,305.91367021458905,contract
0.929,332.8849371774255,contract
0.93,304.6078666882826,contract
0.931,299.4635622788198,contract
0.932,315.80744784173777,contract
0.933,283.4421056543054,contract
0.934,292.7690949030917,contract
0.935,304.9479867606825,contract
0.936,283.72090930854154,contract
0.937,339.671588208363,contract
0.938,401.65257004027467,contract
0.939,346.7472535988786,contract
0.94,190.47176869063685,contract
0.941,278.9005686369655,contract
0.942,498.01511781285416,contract
0.943,312.9814513744653,contract
0.944,132.8885294532672,contract
0.945,262.67003158886354,contract
0.946,285.67794905104574,contract
0.947,264.166291287235,contract
0.948,304.325467645213,contract
0.949,280.0570630399832,contract
0.95,274.7605302284466,contract
0.951,299.98646862513743,contract
0.952,281.94026535817414,contract
0.953,295.33572072326916,contract
0.954,396.8958084180698,contract
0.955,412.0935763678804,contract
0.956,335.99460792910946,contract
0.957,306.26679705299694,contract
0.958,292.14548365324646,contract
0.959,296.2328447421806,contract
0.96,276.7062778393223,contract
0.961,303.7374987372221,contract
0.962,332.9346761819473,contract
0.963,298.67802786781516,contract
0.964,309.8063375400994,contract
0.965,270.5354524960372,contract
0.966,313.35421379800385,contract
0.967,334.8441198699975,contract
0.968,288.0594133772653,contract
0.969,365.7079714621142,contract
0.97,314.0212918453156,contract
0.971,303.9655450982862,contract
0.972,314.60982192005946,contract
0.973,264.0886700933222,contract
0.974,340.62428706666174,contract
0.975,330.6367717664625,contract
0.976,298.5653004805009,contract
0.977,273.14770021360056,contract
0.978,294.73206903199775,contract
0.979,322.0989684622412,contract
0.98,248.04593699145877,contract
0.981,277.6687928963843,contract
0.982,288.34255025482605,contract
0.983,275.4691239040123,contract
0.984,343.9662005788766,contract
0.985,432.0004339237816,contract
0.986,352.60060577173317,contract
0.987,236.6577595256711,contract
0.988,317.7813808673454,contract
0.989,285.110463608936,contract
0.99,273.8295701444094,contract
0.991,323.28655899745905,contract
0.992,295.4494325242625,contract
0.993,386.9923745462559,contract
0.994,307.17552105296403,contract
0.995,204.60533745606637,contract
0.996,292.7586503979574,contract
0.997,310.98043726289455,contract
0.998,283.94921822722625,contract
0.999,330.8247909631219,contract
1.0,375.74315733802587,contract
1.001,306.2427614928388,contract
1.002,264.02424119766016,contract
1.003,346.8493732656076,contract
1.004,338.5322771575984,contract
1.005,237.51659112722578,contract
1.006,262.23773081618765,contract
1.007,335.48473107846024,contract
1.008,355.0729423262103,contract
1.009,314.38539954595365,contract
1.01,258.96183699567985,contract
1.011,302.6675111859448,contract
1.012,321.3205241092983,contract
1.013,284.9123852968281,contract
1.014,294.7544478588288,contract
1.015,303.73594468486937,contract
1.016,320.87122461301647,contract
1.017,303.6089194443575,contract
1.018,291.70084013375737,contract
1.019,279.2566624285414,contract
1.02,286.00828076683047,contract
1.021,337.98321233428123,contract
1.022,340.5840014193855,contract
1.023,311.7296317659248,contract
1.024,292.3204978356513,contract
1.025,297.8996719291303,contract
1.026,322.3714201265372,contract
1.027,380.6471637268682,contract
1.028,358.4605004643421,contract
1.029,251.73088063886547,contract
1.03,277.88910802890274,contract
1.031,334.0768452066725,contract
1.032,335.5898460525671,contract
1.033,359.80183323853146,contract
1.034,324.1589061679839,contract
1.035,266.7147074867111,contract
1.036,256.75839849132007,contract
1.037,266.0394088430017,contract
1.038,281.91966535401895,contract
1.039,297.6598810272581,contract
1.04,346.42833337153957,contract
1.041,402.0649850302345,contract
1.042,307.1520414860754,contract
1.043,222.15831500674207,contract
1.044,301.3787925161166,contract
1.045,284.95493272427865,contract
1.046,263.96090358942047,contract
